Cod_Archivo,Nombres,Anio,Edad,Plataforma,Juego
PT03,Jeri Thompson,2019,32,PSP,Vitamin R
PT03,Loris Thomas,2016,38,WiiU,Fist of the North Star: Ken's Rage 2
PT03,Shirleyann Thompson,2020,26,PSP,Ro-Kyu-Bu! Lost Secret
PT03,Carolynn Jackson,2017,42,X360,Painkiller: Hell & Damnation
PT03,Marla Wilson,2018,25,PS3,Battle Princess of Arcadias
PT03,Evonne White,2018,21,PSP,Heroes VS
PT03,Darlyne Martin,2015,21,PSP,Meiji Toukyou Renka
PT03,Vernetta Garcia,2019,29,PC,X-Plane 10 Global
PT03,Rhonda Taylor,2019,37,PSP,Starry ? Sky: After Summer
PT03,Shelba Lee,2016,24,3DS,Ben 10 Omniverse 2
PT03,Shelva Rodriguez,2017,24,3DS,Monster High 13 Wishes
PT03,Deanna Moore,2016,32,PSP,Ultraman Star Chronicles
PT03,Karla Thomas,2017,21,PSP,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar"
PT03,Tanya Lee,2015,28,Wii,Turbo: Super Stunt Squad
PT03,Annmarie Martinez,2020,41,PSV,Winning Post 7 2013
PT03,Wendy Lee,2016,31,PSV,White Album 2: Shiawase no Mukougawa
PT03,Ruthann Thompson,2015,35,PSP,Storm Lover 2nd
PT03,Sherrie Jackson,2017,21,PC,DuckTales: Remastered
PT03,Carolann Garcia,2015,42,PC,Contrast
PT03,Evon Moore,2016,32,PSP,Arcana Famiglia 2
PT03,Sheryl White,2020,19,3DS,Turbo: Super Stunt Squad
PT03,Jacquline Jackson,2018,26,PSP,Tiger & Bunny: Hero's Day
PT03,Karlene Lee,2018,35,PS3,Accel World: Kasoku no Chouten
PT03,Glennis White,2019,38,PSV,Senjou no Waltz
PT03,Karin Rodriguez,2020,19,PSP,Juusanshi Engi Engetsu Sangokuden 2
PT03,Marleen Martinez,2017,42,PS4,Omega Quintet
PT03,Roxanne Lee,2019,24,PS3,The Voice
PT03,Harlene Martinez,2016,30,PSV,Diabolik Lovers: Vandead Carnival
PT03,Annamarie Garcia,2015,37,Wii,Penguins of Madagascar
PT03,Jacque Martin,2019,31,PC,Plants vs. Zombies: Garden Warfare
PT03,Maralyn Rodriguez,2015,38,PSV,Uta Kumi 575
PT03,Shari Martinez,2020,27,PC,Sacred 3
PT03,Larae Garcia,2019,42,PS3,Motto! SoniComi
PT03,Gayla Jackson,2018,45,PS3,Date A Live: Arusu Install
PT03,Deanne Garcia,2015,44,PSV,Canimal Triple
PT03,Dianna Martinez,2019,18,PS3,Don Bradman Cricket 14
PT03,Simone Garcia,2016,29,PS3,The Awakened Fate Ultimatum
PT03,Leilani Rodriguez,2019,40,WiiU,Cabela's Big Game Hunter: Pro Hunts
PT03,Vickie Rodriguez,2020,35,PSV,Invizimals: The Resistance
PT03,Diann Martinez,2015,24,PSP,Gakuen K: Wonderful School Days
PT03,Karolyn Garcia,2019,39,PS3,CV Casting Voice
PT03,Deann Martinez,2016,30,3DS,Tenkai Knights: Brave Battle
PT03,Noretta Rodriguez,2015,18,DS,Winx Club: Saving Alfea
PT03,Shelvia Smith,2017,42,WiiU,Kamen Rider: Battride War II
PT03,Shelvie Rodriguez,2017,21,PSV,Bakumatsu Rock: Ultra Soul
PT03,Shelia Garcia,2020,24,PSV,MotoGP 14
PT03,Janyce Johnson,2017,42,PC,Lara Croft and the Temple of Osiris
PT03,Jonell Martinez,2017,27,PSV,Grisaia no Rakuen: Le Eden de la Grisaia
PT03,Marolyn Thomas,2016,23,PS3,Tour de France 2014
PT03,Mimi Williams,2020,22,PS4,Rabbids Invasion: The Interactive TV Show
PT03,Noreta Martin,2019,27,PSV,Robotics;Notes
PT03,Roseanne Rodriguez,2019,22,PC,Divinity: Original Sin
PT03,Lorelei Brown,2015,33,WiiU,Puyo Puyo Tetris
PT03,Vicky Jones,2019,24,3DS,Phoenix Wright: Ace Attorney Trilogy
PT03,Helaine Miller,2019,37,PS3,Dream C Club: GoGo
PT03,Maryjo Davis,2015,38,PSV,Kadenz fermata//Akkord:fortissimo
PT03,Deana Thomas,2018,21,3DS,Gaist Crusher God
PT03,Janine Wilson,2015,27,PSV,Kiss Bell
PT03,Ronda Anderson,2018,38,3DS,Adventure Time: The Secret of the Nameless
PT03,Leanne Lee,2019,36,PC,Pillars of Eternity
PT03,Cindy Thompson,2015,28,PSV,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia
PT03,Judi Moore,2020,20,PSV,Farming Simulator 2014
PT03,Karel White,2015,22,PS3,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1
PT03,Karon Taylor,2019,33,PS3,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6
PT03,Glynda Jackson,2015,39,PS4,Blade Arcus from Shining EX
PT03,Tamara Smith,2020,23,PSV,Cross Ange: Tenshi to Ryuu no Rondo tr.
PT03,Suzann Smith,2020,28,PSV,Winning Post 8 2015
PT03,Fran Smith,2015,34,3DS,Thomas and Friends: Steaming around Sodor
PT03,Nanci Smith,2016,23,X360,Ride
PT03,April Johnson,2017,43,PS4,Rugby League Live 3
PT03,Hedy Johnson,2018,42,PS3,Blade Arcus from Shining EX
PT03,Mari Smith,2019,34,PSV,To Love-Ru Trouble: Darkness - True Princess
PT03,Jannette Williams,2017,36,XOne,Rugby World Cup 2015
PT03,Jerri Johnson,2020,20,PS3,Winning Post 8 2015
PT03,Heidi Smith,2020,39,PSV,Ukiyo no Roushi
PT03,Dotty Brown,2016,26,PS3,Kung Fu Panda: Showdown of Legendary Legends
PT03,Suellen Smith,2015,45,PSV,Diabolik Lovers: More Blood
PT03,Lonna Johnson,2015,23,PS3,Final Fantasy XIV: Heavensward
PT03,Kathie Brown,2015,27,PC,Rugby League Team Manager 2015
PT03,Ilona Garcia,2017,24,3DS,Kung Fu Panda: Showdown of Legendary Legends
PT03,Laraine Williams,2016,31,PSV,Hakuoki: Shinkai - Furi no Shou
PT03,Susann Jones,2018,41,PS3,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7
PT03,Rona Jones,2016,45,PSV,Net High
PT03,Sharen Rodriguez,2019,31,3DS,Downtown Nekketsu Jidaigek
PT03,Lynnette Brown,2016,33,PS4,Legend of Kay Anniversary
PT03,Scarlett Miller,2017,43,PSV,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version
PT03,Belinda Jones,2019,35,PSV,Angelique Retour
PT03,Pam Williams,2016,36,PS3,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5
PT03,Ruthanne Johnson,2020,23,PSV,Date-A-Live Twin Edition: Rio Reincarnation
PT03,Juliann Davis,2016,22,PS4,Natsuiro High School: Seishun Hakusho
PT03,Sherron Johnson,2020,30,PSV,Dynasty Warriors 8: Empires
PT03,Donita Martinez,2019,23,3DS,Devil Survivor: Over Clock
PT03,Georgiann Smith,2016,24,PSV,Otoko Yukaku
PT03,Jerilyn Brown,2015,34,PC,Spirits and Demons: 5 Game Pack
PT03,Sharyn Miller,2019,32,PS3,Natsuiro High School: Seishun Hakusho
PT03,Sherri Miller,2015,38,PS4,The Talos Principle
PT03,Suzan Williams,2020,22,PSV,Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi
PT03,Nyla Smith,2016,41,PSV,Amatsumi Sora ni! Kumo no Hatate ni
PT03,Trina Williams,2015,29,PS3,Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special
PT03,Judyth Jones,2016,25,PSV,Lovely x Cation 1 & 2
PT03,Nikki Davis,2016,41,3DS,New Atelier Rorona: Hajimari no Monogatari
PT03,Sheri Brown,2015,41,PC,The Crew: Wild Run
PT03,Jana Miller,2016,29,PC,7 Roses: A Darkness Rises
PT03,Adrianne Williams,2017,20,3DS,Niko Puchi Girls Runway
PT03,Georgeann Smith,2019,18,XOne,The Crew: Wild Run
PT03,Terri Jones,2019,43,PC,Final Fantasy XIV: Heavensward
PT03,Caren Johnson,2016,18,PS3,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2
PT03,Kristine Miller,2020,30,PSV,Prince of Stride
PT03,Geri Smith,2016,24,XOne,Back to the Future: The Game
PT03,Jerilynn Smith,2017,36,PS3,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3
PT03,Karan Smith,2018,27,XOne,MX vs. ATV Supercross Encore
PT03,Rosann Wilson,2016,44,PS3,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4
PT03,Cheri Davis,2018,44,PSV,Abunai: Koi no Sousa Shitsu
PT03,Leann Brown,2016,20,PSV,Clock Zero: Shuuen no Ichibyou - ExTime
PT03,Phyliss Jones,2019,42,PSV,Root Infinity Rexx
PT03,Merrily Smith,2016,34,PSV,Reine des Fleurs
PT03,Melody Moore,2015,24,PSV,Kaleidoeve
PT03,Kaaren Taylor,2017,22,X360,NHL 16
PT03,Cassandra Miller,2017,28,X360,WRC 5: FIA World Rally Championship
PT03,Aloma Davis,2017,38,PSV,Psychedelica of the Black Butterfly
PT03,Cathie Johnson,2018,18,PC,The Sims 4: Luxury Party Stuff
PT03,Sandi Davis,2018,30,PSV,Saenai Kanojo no Sodatekata: Blessing Flowers
PT03,Ronna Jones,2018,36,PS4,Professional Farmer 2016
PT03,Karren Johnson,2015,22,PSP,Harukanaru Toki no Naka de 6
PT03,Jerrilyn Anderson,2017,19,PSV,I Doll U
PT03,Sheron Taylor,2016,23,PS3,Barbie and Her Sisters Puppy Rescue
PT03,Pauletta Smith,2016,26,PSV,Girl Friend Beta: Kimi to Sugosu Natsuyasumi
PT03,Merrilee Moore,2019,19,PSV,Sid Meier's Civilization Revolution 2+
PT03,Terrie Martin,2016,26,PSP,Meiji Toukyou Renka: Twilight Kiss
PT03,Tonya Wilson,2017,39,PS3,Xblaze: Lost Memories
PT03,Sunny Thomas,2017,23,PSV,Yuusha Shisu.
PT03,Karyn Smith,2017,34,XOne,Ghostbusters (2016)
PT03,Ginny White,2015,28,PS3,Naruto Shippuden: Ultimate Ninja Storm Collection
PT03,Charla Miller,2017,43,PC,Bus Simulator 16
PT03,Tana Anderson,2016,21,3DS,Teddy Together
PT03,Charolette Wilson,2017,34,X360,Rugby Challenge 3
PT03,Marcy Williams,2015,20,PSV,Kenka Bancho Otome
PT03,Cheryle Johnson,2015,30,PS3,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9
PT03,Kathi Anderson,2015,41,PS4,Tokyo Xanadu eX+
PT03,Karyl Brown,2018,28,XOne,NASCAR Heat Evolution
PT03,Candy Martin,2020,28,PSV,La Corda d'Oro 4
PT03,Sherryl Thompson,2018,33,PS4,Prison Architect
PT03,Luana Smith,2016,42,PSV,Genkai Tokki: Seven Pirates
PT03,Rozanne Thomas,2016,26,PC,Rocket League
PT03,Carlyn Anderson,2020,23,PS4,Aegis of Earth: Protonovus Assault
PT03,Jacquelynn Johnson,2018,38,PSV,Sengoku Otome: Legend Battle
PT03,Caron Smith,2019,22,XOne,Valentino Rossi: The Game
PT03,Suzette Davis,2017,35,PSV,Hyakka Hyakurou: Sengoku Ninpoujou
PT03,Dorinda Jackson,2017,43,PSV,Gochuumon wa Usagi Desu ka?? Wonderful Party!
PT03,Teri Taylor,2015,21,PC,F1 2016 (Codemasters)
PT03,Alana Brown,2017,27,PS4,Dead Rising
PT03,Danna Garcia,2018,24,PC,Homefront: The Revolution
PT03,Maribeth Lee,2020,18,XOne,The Technomancer
PT03,Pamala Thompson,2016,35,PSV,The Legend of Heroes: Trails in the Sky Third Chapter
PT03,Rosalinda Johnson,2017,39,PS4,Anima - Gate of Memories
PT03,Elyse Wilson,2016,27,PSV,Psycho-Pass: Mandatory Happiness
PT03,Pamella Johnson,2018,35,PS4,Resident Evil: Umbrella Corps
PT03,Bobbi Anderson,2020,40,PC,Deus Ex: Mankind Divided
PT03,Corliss Moore,2019,42,PC,RollerCoaster Tycoon World
PT03,Cheryll Wilson,2017,24,PC,Resident Evil Zero
PT03,Graciela Brown,2020,33,PS4,Dino Dini's Kick Off Revival
PT03,Sherilyn Jones,2015,34,WiiU,Mighty No. 9
PT03,Deirdre Johnson,2019,32,PC,Agatha Christie: The ABC Murders
PT03,Gerri Lee,2017,24,PS4,Black Rose Valkyrie
PT03,Glinda Johnson,2017,45,PS4,Agatha Christie's The ABC Murders
PT03,Mickie Lee,2015,31,PSV,Rose to Tasogare no Kojou
PT03,Marybeth Garcia,2015,24,PS3,Sengoku Basara: Sanada Yukimura-Den
PT03,Cherrie Martin,2020,36,PSV,Hakuoki: Shinkai - Hana no Shou
PT03,Laureen Jones,2015,24,PS3,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8
PT03,Patrice Martinez,2020,38,PS3,Call of Duty: Modern Warfare Trilogy
PT03,Aleta Thomas,2016,30,PS3,Toukiden 2
PT03,Candice Martin,2018,31,PC,Song of the Deep
PT03,Kristina Miller,2019,33,PS4,Winning Post 8 2016
PT03,Vickey White,2018,26,PS4,This War of Mine
PT03,Nicki Thomas,2019,19,PSV,Nil Admirari no Tenbin: Teito Genwaku Toukidan
PT03,Deena Johnson,2018,20,XOne,Arslan: The Warriors of Legend
PT03,Janeen Smith,2020,18,PC,Revolution: 25th Anniversary Collection
PT03,Meryl Thompson,2017,43,PSV,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba."
PT03,Bettina Rodriguez,2016,45,XOne,XCOM 2
PT03,Robyn White,2019,41,X360,Call of Duty: Modern Warfare Trilogy
PT03,Sharyl Wilson,2016,37,PS4,Assault Suit Leynos
PT03,Erica Lee,2018,44,PSV,Taishou Moebius Line Vitable
PT03,Lani Jones,2017,32,PSV,MuvLuv Double Pack
PT03,Leslee Taylor,2015,33,PS4,Koihime Enbu
PT03,Deidre Moore,2017,43,PS4,Worms: WMD
PT03,Katrina Brown,2020,18,PSV,Storm Lover 2nd V
PT03,Kristi Williams,2016,32,PS4,Touhou Genso Rondo: Bullet Ballet
PT03,Cherryl Taylor,2016,25,PC,Empire Deluxe
PT03,Dayle Martin,2016,18,SNES,Rock N' Roll Racing
PT03,Randi Martinez,2015,31,PC,Mortal Kombat
PT03,Lori Moore,2019,34,PS,Psychic Detective
PT03,Jacalyn Rodriguez,2015,38,PS,Victory Spike
PT03,Starr Williams,2016,34,PS,Meru Purana
PT03,Kendra Williams,2017,38,PC,Grand Prix Legends
PT03,Suzanna Moore,2018,20,PC,Worms 2
PT03,Debby Miller,2020,34,PS,Vanark
PT03,Valarie Martin,2018,21,PS,K-1 Grand Prix
PT03,Melodie Johnson,2017,40,PC,Legoland
PT03,Annemarie White,2020,32,PS,Builder's Block
PT03,Michaele Jackson,2017,34,PS,Samurai Shodown: Warrios Rage
PT03,Janna Davis,2016,33,N64,Carmageddon 64
PT03,Trudi White,2016,26,PC,Deus Ex
PT03,Sandie Williams,2019,41,PS,Crossroad Crisis
PT03,Daria Jones,2017,44,N64,PGA European Tour
PT03,Vikki Thomas,2016,44,PC,IL-2 Sturmovik
PT03,Rachelle Thomas,2020,24,GBA,Kao the Kangaroo
PT03,Tonia Brown,2015,27,GBA,Razor Freestyle Scooter
PT03,Marcie Thompson,2017,28,GBA,E.T. The Extra-Terrestrial
PT03,Candis Miller,2020,40,GBA,Planet Monsters
PT03,Shiela Jackson,2016,38,PC,Unreal Tournament 2003
PT03,Regenia Thompson,2019,19,PC,Impossible Creatures
PT03,Debora Johnson,2019,41,PS2,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)"
PT03,Maura Wilson,2016,38,XB,Egg Mania: Eggstreme Madness
PT03,Caryn Taylor,2017,38,GBA,Road Trip: Shifting Gears
PT03,Kristie Lee,2017,37,PC,Grand Theft Auto III
PT03,Lizabeth Williams,2017,40,GBA,Monster Rancher Advance 2
PT03,Regena White,2018,21,XB,WTA Tour Tennis
PT03,Denice Garcia,2019,43,PC,Harry Potter and the Chamber of Secrets
PT03,Drema Jones,2018,32,GBA,Rave Master: Special Attack Force!
PT03,Shirleen Williams,2016,23,GBA,Casper
PT03,Cathey Brown,2015,44,GBA,Smuggler's Run
PT03,Cristina Thompson,2017,33,GBA,Moto Racer Advance
PT03,Lyndia Miller,2016,41,XB,RalliSport Challenge(JP sales)
PT03,Blanca Anderson,2017,38,PC,Command & Conquer Renegade
PT03,Fonda Brown,2019,45,PC,Icewind Dale II
PT03,Renae Davis,2019,29,XB,Super Bubble Pop
PT03,Kathlene Brown,2018,24,GC,Darkened Skye
PT03,Loreen Anderson,2015,25,XB,ESPN NBA 2Night 2002
PT03,Shauna Miller,2019,36,GC,Egg Mania: Eggstreme Madness
PT03,Sharman Thomas,2018,42,GBA,Super Robot Taisen: Original Generation
PT03,Valorie Moore,2018,22,GBA,Mortal Kombat: Deadly Alliance
PT03,Sanjuanita Jones,2019,20,GBA,Woody Woodpecker in Crazy Castle 5
PT03,Bethany Martin,2018,33,GBA,Blackthorne
PT03,Christa Williams,2015,24,GBA,Mortal Kombat: Tournament Edition
PT03,Sanjuana Williams,2016,19,XB,Grooverider: Slot Car Thunder
PT03,Candyce Brown,2018,25,XB,Furious Karting
PT03,Lorrie Taylor,2018,40,GBA,Freekstyle
PT03,Tara Martinez,2017,20,GC,Aquaman: Battle for Atlantis
PT03,Pamelia Brown,2018,18,GBA,CT Special Forces 2: Back in the Trenches
PT03,Kristy Jackson,2020,28,GC,Army Men: Air Combat - The Elite Missions
PT03,Collette Miller,2017,21,GC,Rally Championship
PT03,Roxann Miller,2016,30,GC,Grooverider: Slot Car Thunder
PT03,Debrah Miller,2018,21,XB,Dinotopia: The Sunstone Odyssey
PT03,Mindy White,2019,34,XB,"Crouching Tiger, Hidden Dragon"
PT03,Krista Davis,2016,33,PC,Legacy of Kain: Defiance
PT03,Leticia Jones,2017,29,GC,Space Raiders
PT03,Terese Jackson,2015,42,GBA,Karnaaj Rally
PT03,Mara Thompson,2017,41,GC,Bust-A-Move 3000
PT03,Nicolette Williams,2016,30,GC,Men in Black II: Alien Escape
PT03,Vanessa Johnson,2019,38,GBA,Spirits & Spells
PT03,Merrie Jones,2020,34,GBA,Ten Pin Alley 2
PT03,Debbra Jackson,2017,27,GC,Puyo Pop Fever
PT03,Jenifer Davis,2019,36,PC,Football Manager 2005
PT03,Lourdes Miller,2019,41,XB,Malice
PT03,Geralyn Davis,2015,22,PC,Tiger Woods PGA Tour 2005
PT03,Jaclyn Davis,2019,30,GBA,Thunder Alley
PT03,Sharleen Anderson,2015,20,GBA,Duel Masters: Shadow of the Code
PT03,Lorie Garcia,2015,32,PS2,Ultraman Fighting Evolution 3
PT03,Allyson Wilson,2016,37,XB,Powerdrome
PT03,Angelia Rodriguez,2019,37,PC,Colin McRae Rally 04
PT03,Jann Garcia,2017,33,GBA,Wade Hixton's Counter Punch
PT03,Joleen Jackson,2020,19,PC,Myst IV: Revelation
PT03,Christi Williams,2016,44,PC,Serious Sam II
PT03,Esmeralda Rodriguez,2020,25,PC,Codename: Panzers Phase Two
PT03,Teena Miller,2016,19,PS2,Alfa Romeo Racing Italiano
PT03,Gwenda Williams,2019,42,XB,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure
PT03,Rhona Brown,2017,40,GBA,World Poker Tour
PT03,Brinda Lee,2018,42,XB,Aeon Flux
PT03,Pandora Garcia,2020,25,XB,Wallace & Gromit: Curse of the Were-Rabbit
PT03,Jodi Martinez,2017,20,GBA,Super Robot Monkey Team: Game Boy Advance Video Volume 1
PT03,Kimberley Martinez,2016,29,PSP,Rainbow Islands: Revolution
PT03,Megan Jones,2019,37,GBA,Whac-A-Mole
PT03,Lauri Davis,2017,42,PSP,World Snooker Challenge 2005
PT03,Paige Jones,2019,22,X360,Shin Sangoku Musou 4 Special
PT03,Deborrah Moore,2017,42,PSP,Colin McRae Rally 2005 plus
PT03,Joette Taylor,2017,21,GBA,Snood 2: On Vacation
PT03,Lise Moore,2020,39,DS,Chameleon: To Dye For!
PT03,Jacqulyn Miller,2020,23,PSP,Bomberman (jp sales)
PT03,Milagros Taylor,2015,23,PS2,Black Cat
PT03,Marlena Martinez,2017,32,PC,Call of Juarez
PT03,Roxane Davis,2017,36,X360,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales)
PT03,Ellyn Davis,2020,22,DS,Nobunaga no Yabou DS
PT03,Debera Miller,2020,34,PSP,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales)
PT03,Joni Davis,2019,32,PS2,WinBack 2: Project Poseidon
PT03,Cindi Brown,2020,37,DS,Kaitou Rousseau
PT03,Tricia Thomas,2020,25,PS2,GunParade Orchestra: Ao no Shou
PT03,Brooke Wilson,2019,42,PS2,Wizardry XTH: Unlimited Students
PT03,Doretta Wilson,2020,34,PC,Rayman Raving Rabbids
PT03,Lorri Rodriguez,2019,38,PS2,SoulLink Extension
PT03,Danette Davis,2016,33,X360,Super Robot Taisen XO
PT03,Marci Lee,2017,19,PS2,Festa!! Hyper Girls Party
PT03,Alisa Jones,2019,31,GBA,Hot Wheels: Stunt Track Challenge / World Race
PT03,Kari Anderson,2017,39,PS2,Izumo 2
PT03,Lesa Taylor,2015,22,PS2,Bratz: Forever Diamondz
PT03,Francesca Martin,2018,44,PS3,Sega Golf Club: Miyazato San Kyoudai Naizou
PT03,Lanette Martin,2017,40,DS,Far East of Eden II: Manji Maru
PT03,Sharla Moore,2016,26,DS,Hi Hi Puffy AmiYumi: The Genie & the Amp
PT03,Kimberlee White,2019,18,PC,Marvel: Ultimate Alliance
PT03,Zandra Anderson,2017,21,PS3,Mahjong Taikai IV
PT03,Sheree Brown,2018,37,PSP,Ultraman Fighting Evolution 0
PT03,Sabrina Garcia,2017,43,PS2,Jan Sangoku Musou
PT03,Valinda Wilson,2017,21,DS,Monster Bomber
PT03,Sherie White,2017,45,PS2,Fatal Fury: Battle Archives Volume 1 (JP sales)
PT03,Joanie Anderson,2015,25,PSP,Kamaitachi no Yoru 2: Tokubetsu Hen
PT03,Starla Anderson,2016,35,PS2,Rakushou! Pachi-Slot Sengen 4
PT03,Merri Martinez,2019,18,GBA,Tringo
PT03,Kerri Garcia,2016,43,PS2,Greg Hastings' Tournament Paintball Max'd
PT03,Leeann Martin,2016,35,PS2,Ultimate Board Game Collection
PT03,Vernita Jackson,2015,20,XB,NHL 2K7
PT03,Cherri Lee,2020,27,PSP,Pilot Academy
PT03,Bambi Thomas,2020,44,X360,LMA Manager 2007
PT03,Renita Thompson,2019,22,X360,The Godfather (JP sales)
PT03,Janel Thompson,2017,34,PC,Winning Eleven: Pro Evolution Soccer 2007
PT03,Desiree Martin,2017,38,PS3,Railfan
PT03,Denese Davis,2018,33,PS2,Micro Machines V4
PT03,Roni Taylor,2016,40,GBA,The Land Before Time: Into the Mysterious Beyond
PT03,Sheilah Wilson,2016,38,PS2,Mystereet
PT03,Athena Garcia,2018,18,PC,Deal or No Deal
PT03,Jeryl Martin,2016,45,PSP,Tengai Makyo: Dai Yon no Mokushiroku
PT03,Danita Thomas,2015,41,DS,Style Book: Cinnamoroll
PT03,Gisele Lee,2018,18,PC,Bookworm Deluxe
PT03,Sherree Taylor,2019,32,PSP,XI Coliseum
PT03,Debi Lee,2019,24,DS,Dragon Zakura DS
PT03,Kandy White,2019,25,PC,Neverwinter Nights 2: Mask of the Betrayer
PT03,Felecia Martin,2015,24,PSP,UEFA Champions League 2006-2007
PT03,Migdalia Anderson,2019,33,DS,Wiffle Ball Advance
PT03,Dayna Rodriguez,2018,44,DS,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS
PT03,Debbi Garcia,2017,26,PC,Guitar Hero III: Legends of Rock
PT03,Debroah Williams,2018,32,PC,Virtua Tennis 3
PT03,Jaye Martinez,2019,36,PS2,Nodame Cantabile
PT03,Monique Garcia,2017,18,PC,Theatre Of War
PT03,Tami Taylor,2016,21,Wii,SoulCalibur Legends (JP sales)
PT03,Taryn Wilson,2018,20,PC,Rail Simulator
PT03,Lorinda Martinez,2018,20,PS2,Rozen Maiden: Gebetgarten
PT03,Moira Wilson,2019,35,PS2,Fatal Fury: Battle Archives Volume 2 (JP sales)
PT03,Melodee Moore,2016,32,PC,Jewel Quest II
PT03,Sheryll Moore,2020,27,PS2,Metal Slug Anthology
PT03,Trena Jones,2017,38,PS2,Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono
PT03,Noemi Rodriguez,2020,26,PS2,Tomoyo After: It's a Wonderful Life CS Edition
PT03,Leesa Martinez,2019,20,PS2,Aa Megami-samaa
PT03,Marisa Moore,2016,19,PC,Spider-Man: Friend or Foe
PT03,Dawna Rodriguez,2015,35,PS2,Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX
PT03,Tracie Martin,2015,39,Wii,Sengoku Basara 2 Heroes
PT03,Dani Rodriguez,2020,43,PC,F.E.A.R. Perseus Mandate
PT03,Sheena Taylor,2020,20,DS,Jinsei Game Q DS: Shouwa no Dekigoto
PT03,Dara Lee,2018,38,Wii,Doraemon Wii: Himitsu Douguou Ketteisen!
PT03,Kelli Lee,2019,28,PSP,Goku Makaimura Kai
PT03,Shawna Thompson,2015,34,PS2,Myself; Yourself
PT03,Barb Thomas,2016,23,DS,Slide Adventure: Mag Kid
PT03,Kathey Thomas,2015,32,PC,Battlestations: Midway
PT03,Kellie Martin,2017,40,PS2,Kono Aozora ni Yakusoku o: Melody of the Sun and Sea
PT03,Wendi White,2015,35,PC,TimeShift
PT03,Gaylene Martinez,2015,39,GC,Surf's Up
PT03,Liz Wilson,2015,43,PSP,Full Auto 2: Battlelines
PT03,Jeanna Anderson,2015,37,PSP,Dungeon Explorer: Warriors of Ancient Arts
PT03,Kara Wilson,2017,20,DS,Jam Sessions: Sing and Play Guitar (jp sales)
PT03,Leisa Rodriguez,2017,29,DS,Rondo of Swords (jp sales)
PT03,Chandra Moore,2018,37,DS,Fashionable Puppy: Oshare na Koinu DS
PT03,Dori Anderson,2017,36,PS2,Idol Janshi Suchie-Pai IV
PT03,Jami Wilson,2017,21,PC,Juiced 2: Hot Import Nights
PT03,Meg White,2018,35,PC,Monster Jam
PT03,Maritza Thomas,2020,31,DS,Fullmetal Alchemist: Trading Card Game
PT03,Stacie White,2018,24,DS,Luxor: Pharaoh's Challenge
PT03,Glynis Thompson,2016,35,DS,Hoshigami: Ruining Blue Earth Remix
PT03,Juli Thompson,2017,31,X360,World Snooker Championship 2007
PT03,Babette Anderson,2019,26,DS,Nova Usagi no Game de Ryuugaku!? DS
PT03,Tammie White,2018,35,DS,San-X: Chara Sagashi Land
PT03,Tamera Thompson,2017,20,GBA,Petz: Hamsterz Life 2
PT03,Tamra Jackson,2015,19,PS2,Vitamin X
PT03,Traci Moore,2018,31,DS,The Wild West
PT03,Tammi Thompson,2016,28,PC,Sega Rally Revo
PT03,Deb Jackson,2019,37,PS2,World Heroes Anthology
PT03,Tamela Davis,2017,44,PS2,Routes PE
PT03,Cyndi Wilson,2020,35,PC,Clive Barker's Jericho
PT03,Gabrielle Taylor,2020,21,PS2,G1 Jockey 4 2007
PT03,Cathi Jackson,2019,39,PS2,Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou
PT03,Erika Taylor,2018,18,PS2,Magicians Academy
PT03,Candi Rodriguez,2018,20,PC,Hospital Tycoon
PT03,Jacki Lee,2018,21,Wii,Case Closed: One Truth Prevails
PT03,Nilda Anderson,2017,44,PS2,Palais de Reine
PT03,Keri Lee,2018,23,Wii,Teenage Mutant Ninja Turtles
PT03,Sarita Taylor,2015,28,DS,Sea Monsters: A Prehistoric Adventure
PT03,Tia Anderson,2019,27,DS,Imagine Figure Skater (JP sales)
PT03,Bridgette White,2018,31,Wii,Mahou Sensei Negima!? Neo-Pactio Fight!!
PT03,Tamie Jackson,2017,38,PC,Pro Evolution Soccer 2008
