Cod_Archivo,Nombres,Anio,Edad,Plataforma,Juego
PT02,Jovan Martinez,2020,24,3DS,Hero Bank 2
PT02,Seneca Rodriguez,2017,28,PSV,Atelier Ayesha: The Alchemist of Dusk
PT02,Jermey Smith,2016,20,PSP,Toukiden Kiwami
PT02,Torey Rodriguez,2017,27,PSV,Hakuouki SSL: Sweet School Life
PT02,Hakim Garcia,2020,18,WiiU,Legend of Kay
PT02,Cortney Johnson,2016,42,X360,NHL Legacy
PT02,Jamin Martinez,2016,44,PSV,Samurai Warriors 4: Empires
PT02,Javon Thomas,2018,19,PSV,Miracle Girls Festival
PT02,Zackary Williams,2017,42,PSV,Saki: Zenkoku-hen
PT02,Ezequiel Martin,2015,24,PSV,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate
PT02,Jerimy Rodriguez,2019,18,WiiU,Adventure Time: Finn & Jake Investigations
PT02,Muhammad Brown,2015,31,3DS,Goosebumps: The Game
PT02,Jameel Jones,2019,34,PSV,Samurai Warriors 4-II
PT02,Brody Miller,2019,37,X360,Rugby 15
PT02,Jaron Davis,2019,26,3DS,New Prince of Tennis: Go to the Top
PT02,Dimitrios Thomas,2018,42,PSV,Chaos;Child
PT02,Taj Wilson,2019,36,PS4,Arcania: Gothic 4
PT02,Tanner Anderson,2016,40,XOne,Toy Soldiers: War Chest
PT02,Torry Lee,2016,22,PSV,Omega Labyrinth
PT02,Amir Thompson,2020,19,PSV,Stranger of Sword City
PT02,Levar Moore,2020,36,PS4,WRC 5: FIA World Rally Championship
PT02,Lavar White,2019,43,PS4,Earth Defense Force 4.1: The Shadow of New Despair
PT02,Kunta Taylor,2015,23,PSV,SpongeBob: HeroPants
PT02,Jedediah Jackson,2019,27,PC,Mortal Kombat X
PT02,Jerimiah Smith,2016,27,PSV,Luminous Arc Infinity
PT02,Kinte Smith,2016,26,PSV,To Heart 2: Dungeon Travelers
PT02,Rashawn Smith,2016,23,PSV,Steins;Gate 0
PT02,Jeramiah Smith,2017,42,PS4,Steins;Gate 0
PT02,Jessica Johnson,2016,24,XOne,Adventure Time: Finn & Jake Investigations
PT02,Jedidiah Johnson,2019,37,PS4,Sengoku Basara 4: Sumeragi
PT02,Amin Smith,2020,35,XOne,Bladestorm: Nightmare
PT02,Rian Williams,2016,25,3DS,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land
PT02,Conor Johnson,2019,35,PS4,Sword Art Online: Game Director's Edition
PT02,Lydell Smith,2017,38,PS4,Saints Row: Gat out of Hell
PT02,Davon Brown,2019,19,XOne,Wasteland 2
PT02,Kaleb Smith,2017,42,PC,Grand Ages: Medieval
PT02,Samir Johnson,2017,25,PS3,Handball 16
PT02,Zackery Brown,2015,37,PS3,Utawarerumono: Itsuwari no Kamen
PT02,Khalid Garcia,2017,23,PC,F1 2015
PT02,Bo Williams,2015,30,PS4,Game of Thrones (Telltale)
PT02,Cristian Jones,2016,18,X360,Rugby World Cup 2015
PT02,Demetric Jones,2020,33,PSV,Tokyo Ghoul: Jail
PT02,Horacio Rodriguez,2018,33,PS3,Arslan: The Warriors of Legend
PT02,Anwar Brown,2019,31,PS3,Yoru no Nai Kuni
PT02,Nicholaus Miller,2016,33,PS4,Kamen Rider: Battride War Genesis
PT02,Kenji Jones,2016,27,X360,NBA 2K17
PT02,Nikolas Williams,2015,41,PC,Dark Souls III
PT02,Demario Johnson,2019,35,PSV,Uta no Prince-Sama: Music 3
PT02,Johnpaul Davis,2020,21,PS4,ZombiU
PT02,Nicklaus Johnson,2019,30,PS3,Teenage Mutant Ninja Turtles: Mutants in Manhattan
PT02,Jarret Martinez,2018,24,PSV,Utawarerumono: Futari no Hakuoro
PT02,Kody Smith,2016,34,PC,FIFA 17
PT02,Antwain Brown,2020,19,3DS,Culdcept Revolt
PT02,Dequan Miller,2020,25,PS4,Dead or Alive Xtreme 3: Fortune
PT02,Lukas Miller,2019,23,PSV,Project Setsuna
PT02,Christina Williams,2020,28,PS4,Assetto Corsa
PT02,Deshaun Smith,2015,35,PC,Street Fighter V
PT02,Juston Williams,2015,37,PSV,Caligula
PT02,Hasan Jones,2015,28,PS4,The Technomancer
PT02,Jeb Davis,2017,35,PC,Mirror's Edge Catalyst
PT02,Amanda Brown,2020,24,PS4,Pro Cycling Manager 2016
PT02,Andrae Miller,2017,20,XOne,MXGP 2
PT02,Kendell Williams,2018,41,PS3,NBA 2K17
PT02,Tucker Smith,2019,44,PSV,Kamen Rider: Battride War Genesis
PT02,Keon Jones,2020,25,PS4,Mighty No. 9
PT02,Garett Johnson,2016,27,PC,Plants vs. Zombies: Garden Warfare 2
PT02,Amit Miller,2020,36,GG,Sonic the Hedgehog 2 (8-bit)
PT02,Omari Smith,2017,34,SAT,World Series Baseball
PT02,Tyrell Smith,2016,30,SAT,Galaxy Fight
PT02,Mohammad Smith,2020,32,GEN,J-League Pro Striker 2
PT02,Bryson Wilson,2017,32,GEN,Castlevania Bloodlines
PT02,Tyrel Davis,2019,30,PS,Sotsugyou II: Neo Generation
PT02,Tremaine Brown,2015,24,SAT,Virtua Fighter CG Portrait Series Vol.6: Lau Chan
PT02,Jarrad Jones,2018,18,SNES,Go Go Ackman 3
PT02,Rustin Smith,2018,38,PS,Novastorm
PT02,Kai Moore,2015,22,SNES,Metal Max Returns
PT02,Justen Taylor,2016,40,SNES,Zen-Nippon GT Senshuken
PT02,Keegan Miller,2018,39,PS,Thoroughbred Breeder II Plus
PT02,Chaz Davis,2017,39,SAT,Tokimeki Mahjong Paradise: Koi no Tenpai Beat
PT02,Yoel Johnson,2020,26,PS,Ide Yosuke no Mahjong Kazoku
PT02,Jarad Davis,2016,36,PS,Assault Rigs
PT02,Jessy Jones,2015,40,PS,Shin Fortune Quest: Sokutaku no Kishi
PT02,Bjorn Johnson,2017,20,SNES,Dark Half
PT02,Brandan Anderson,2018,29,SAT,Haunted Casino
PT02,Dustan Taylor,2018,44,PS,PO'ed
PT02,Isaias Smith,2015,30,PS,Adidas Power Soccer
PT02,Kellen Moore,2016,43,NG,Art of Fighting 3: The Path of the Warrior
PT02,Skyler Martin,2020,30,PS,True Pinball
PT02,Marchello Wilson,2016,30,PS,Grand Slam
PT02,Mohammed Thomas,2019,42,PS,Syndicate Wars
PT02,Johathan Smith,2019,21,PS,Herc's Adventures
PT02,Adalberto White,2020,26,PS,Crypt Killer
PT02,Connor Miller,2015,31,PS,Darklight Conflict
PT02,Dontae Anderson,2016,27,PS,Angelique Duet
PT02,Taurean Wilson,2018,28,PS,The King of Fighters Kyo
PT02,Skylar Williams,2015,18,PS,The Smurfs
PT02,Mohamed Johnson,2017,32,PS,Breeding Stud 2
PT02,Colt Anderson,2015,37,PS,Dead Ball Zone
PT02,Kiel Brown,2018,42,N64,NBA In The Zone '99
PT02,Colton Martin,2015,21,N64,Deadly Arts
PT02,Eliezer Thompson,2018,45,PS,Point Blank 2
PT02,Darrius Smith,2015,44,PS,Warhammer: Dark Omen
PT02,Tuan Thomas,2018,40,PS,Rhapsody: A Musical Adventure
PT02,Hung Anderson,2016,36,PC,Caesar III
PT02,Long Johnson,2016,20,PC,Planescape: Torment
PT02,Lamarcus Smith,2016,44,PS,Rat Attack!
PT02,Justine Davis,2015,33,N64,PD Ultraman Battle Collection 64
PT02,Huy Jackson,2018,32,N64,Monaco Grand Prix
PT02,Akeem Taylor,2020,18,N64,Worms Armageddon
PT02,Cassidy Brown,2016,21,N64,Rally Challenge 2000
PT02,Devan Garcia,2020,26,PS,NHL Blades of Steel 2000
PT02,Martell Lee,2019,39,PS,Ballistic
PT02,Remington Thompson,2017,35,PS,Countdown Vampires
PT02,Jacoby Johnson,2020,26,PS,Battle Hunter
PT02,Jakob Wilson,2017,42,PS,Konami Arcade Classics
PT02,Trumaine Johnson,2018,38,PS,Mr. Driller
PT02,Marquise Anderson,2018,34,PS,Deception III: Dark Delusion
PT02,Deven Moore,2015,18,PS2,I.Q. Remix+: Intelligent Qube
PT02,Crystal Wilson,2018,45,PS,Dance Dance Revolution Disney Mix
PT02,Ryne Brown,2018,38,PS2,Unison: Rebels of Rhythm & Dance
PT02,Coty Jones,2015,21,N64,NBA in the Zone 2000
PT02,Grayson Johnson,2019,31,N64,Looney Tunes Duck Dodgers Starring: Daffy Duck
PT02,Jerrad Lee,2017,38,DC,Fighting Vipers 2
PT02,Jarrell Johnson,2019,23,PS,"Roswell Conspiracies: Aliens, Myths & Legends"
PT02,Baby Lee,2016,33,PS2,True Love Story 3
PT02,Brandin Garcia,2017,26,GBA,No Rules: Get Phat
PT02,Alonso Martin,2017,28,PS2,Maken Shao: Demon Sword
PT02,Danielle Jones,2018,18,PS,High Heat Baseball 2002
PT02,Tavon Martinez,2016,32,PC,Black & White
PT02,Travon Thomas,2017,30,PS2,WarJetz
PT02,Deonte Martin,2020,43,PS,Pajama Sam: You are What You Eat From Your Head to Your Feet
PT02,Rachel Miller,2020,23,GBA,Denki Blocks!
PT02,Kameron White,2015,30,DC,Gundam Battle Online
PT02,Tavaris Thomas,2020,31,PS,E.T. The Extra-Terrestrial: Interplanetary Mission
PT02,Tylor Johnson,2015,26,GBA,Hot Potato!
PT02,Jairo Smith,2020,20,GC,Disney's Donald Duck: Goin' Quackers
PT02,Durell Thompson,2020,20,GBA,Dark Arena
PT02,Durrell Rodriguez,2019,20,PS2,The King of Fighters 2000
PT02,Channing White,2015,34,GBA,Star X
PT02,Jaymes Wilson,2015,30,GBA,Chessmaster
PT02,Dakota Lee,2018,21,GBA,The Invincible Iron Man
PT02,Keaton Jones,2018,29,PS2,FIFA Soccer 2003 (weekly jp sales)
PT02,Ulises Taylor,2019,27,XB,Tennis Masters Series 2003
PT02,Brandyn Moore,2018,18,PC,The Sims Deluxe
PT02,Mackenzie Brown,2017,30,GC,Mat Hoffman's Pro BMX 2
PT02,Maximilian Williams,2017,18,GC,Dragon's Lair 3D: Return to the Lair
PT02,Uriel Taylor,2020,39,PS2,Antz Extreme Racing
PT02,Terell Martin,2019,39,GBA,Mike Tyson Boxing
PT02,Kale Martinez,2018,21,GBA,Tiger Woods PGA Tour Golf
PT02,Dandre Moore,2020,18,GBA,Klonoa Heroes: Densetsu no Star Medal
PT02,Kolby Rodriguez,2019,28,XB,Colin McRae Rally 3
PT02,Joshuah Williams,2019,36,PS2,Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!
PT02,Martez Williams,2016,20,GBA,The Ripping Friends
PT02,Rayshawn Moore,2015,39,GBA,Doom II: Hell on Earth
PT02,Dangelo Miller,2015,44,GC,Evolution Skateboarding
PT02,Derrek Martin,2017,33,PS2,Jikkyou World Soccer 2002
PT02,Cordero Johnson,2017,44,GBA,The Sum of All Fears
PT02,Jayce White,2016,45,GBA,Minority Report: Everybody Runs
PT02,Yaakov Jackson,2019,25,XB,Smashing Drive
PT02,Kyler Davis,2019,39,GBA,Monster Force
PT02,Alexandro White,2016,24,PC,Praetorians
PT02,Zechariah Williams,2020,34,PS2,Spy Fiction
PT02,Giancarlo Jones,2020,28,GBA,Justice League: Chronicles
PT02,Garrison Thomas,2020,32,XB,Dai Senryaku VII: Modern Military Tactics
PT02,Spenser Thomas,2019,36,XB,SX Superstar
PT02,Austen Brown,2020,38,XB,Bloody Roar Extreme
PT02,Payton Thompson,2016,38,GC,MLB SlugFest 20-04
PT02,Kalen Miller,2020,31,PC,Rise of Nations
PT02,Kane Jackson,2016,20,PC,Grand Theft Auto: Vice City
PT02,Mychal Thompson,2015,27,GBA,Superman: Countdown to Apokolips
PT02,Conner Johnson,2016,41,PS2,Kikou Heidan J-Phoenix 2
PT02,Cordaro Wilson,2019,42,PS2,Fisherman's Challenge
PT02,Dashawn Taylor,2020,34,GBA,Mission: Impossible - Operation Surma
PT02,Holden Lee,2017,19,PS2,Cyber Troopers Virtual-On Marz
PT02,Octavius Williams,2019,31,GBA,Stuntman
PT02,Rashaad White,2020,37,PC,Halo: Combat Evolved
PT02,Montrell Garcia,2017,38,XB,Pro Race Driver
PT02,Jaren Jones,2019,34,PC,Railroad Tycoon 3
PT02,Joseluis Williams,2016,27,GBA,Garfield: The Search for Pooky
PT02,Trevin Brown,2016,26,PC,Age of Mythology: The Titans
PT02,Brennen Thompson,2018,23,XB,World Championship Pool 2004
PT02,Kegan Miller,2020,21,GBA,Stadium Games
PT02,Camron Anderson,2017,30,XB,RLH: Run Like Hell
PT02,Colten Brown,2018,38,GBA,Sega Arcade Gallery
PT02,Codey Davis,2017,24,XB,Black Stone: Magic & Steel
PT02,Arsenio Brown,2020,27,PS2,FunkMaster Flex's Digital Hitz Factory
PT02,Jaquan Anderson,2018,40,PC,Star Wars Jedi Knight: Jedi Academy
PT02,Geraldo Miller,2015,37,GBA,Boktai 2: Solar Boy Django
PT02,Kelby Thomas,2017,29,GBA,Crushed Baseball
PT02,Jamarcus Moore,2019,29,XB,TOCA Race Driver 2
PT02,Marquez Jones,2019,30,GC,Conflict: Desert Storm II - Back to Bagdhad
PT02,Dominque Martin,2019,22,GC,King Arthur
PT02,Brittany Williams,2016,43,GBA,Advance Guardian Heroes
PT02,Ridge Williams,2017,37,XB,Strike Force Bowling
PT02,Mikhail Brown,2016,44,PS2,Blood Will Tell: Tezuka Osamu's Dororo
PT02,Brantley Taylor,2016,29,XB,Scaler
PT02,Nico Martinez,2020,19,PSP,Puyo Pop Fever
PT02,Kade Brown,2016,32,PC,Port Royale 2
PT02,Alexandre Jackson,2017,28,GC,Digimon Rumble Arena 2
PT02,Christop Miller,2017,33,XB,Star Trek: Shattered Universe
PT02,Infant Miller,2017,43,GBA,Catwoman
PT02,Alexande Miller,2020,31,GBA,Famicom Mini: Clu Clu Land
PT02,Hakeem White,2018,30,XB,Pure Pinball
PT02,Kadeem Davis,2017,31,PS2,Headhunter: Redemption
PT02,Gage Jones,2020,19,PS2,Outlaw Volleyball Remixed
PT02,Khiry Jackson,2020,26,PC,Richard Burns Rally
PT02,Jasmine Thompson,2017,23,PC,Harry Potter and the Prisoner of Azkaban
PT02,Daquan Williams,2020,43,GBA,Dragon Ball: Advanced Adventure
PT02,Niko Johnson,2018,45,PS2,Echo Night Beyond
PT02,Rakeem Jones,2015,39,PS2,Cy Girls
PT02,Nikko Jackson,2017,20,GC,Scaler
PT02,Dionte Davis,2015,29,PS2,SD Gundam Force: Showdown!
PT02,Samantha Miller,2015,33,XB,Obscure
PT02,Darion Davis,2015,41,DS,Mahjong Taikai
PT02,Kendal Davis,2019,18,DS,Puyo Pop Fever(us sales)
PT02,Kiara Anderson,2019,35,GBA,Summon Night Craft Sword Monogatari: Hajimari no Ishi
PT02,Tiffany Garcia,2019,24,DS,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS
PT02,Khalil Wilson,2019,25,GBA,Millipede / Super Breakout / Lunar Lander
PT02,Najee Rodriguez,2018,32,XB,Operation Flashpoint: Elite
PT02,Ladarius Garcia,2019,21,GBA,Trollz: Hair Affair!
PT02,Stetson Jackson,2019,37,PS2,D.C.F.S.: Da Capo Four Seasons
PT02,Yosef Williams,2017,25,GBA,Chicken Shoot
PT02,Trevon Rodriguez,2019,40,PS2,Red Ninja: End of Honor
PT02,Dimitri Miller,2016,44,XB,Outlaw Tennis
PT02,Tevin Williams,2016,38,DS,Jissen Pachislot Hisshouhou! Hokuto no Ken DS
PT02,Denzel Brown,2018,27,PSP,Breath of Fire III
PT02,Male Lee,2015,22,XB,Metal Slug 4 & 5
PT02,Laquan Garcia,2017,41,PSP,WTF: Work Time Fun
PT02,Kiefer Martinez,2018,35,PC,Imperial Glory
PT02,Jorden Martinez,2019,27,PS2,Yourself Fitness
PT02,Ibrahim Jones,2020,42,XB,Capcom Fighting Evolution
PT02,Mykel Davis,2015,21,PS2,Aeon Flux
PT02,Kevon Jones,2020,43,XB,Shattered Union
PT02,Zakary Moore,2019,35,XB,Worms 4: Mayhem
PT02,Aidan Taylor,2019,38,DS,Super Black Bass Fishing
PT02,Talon Moore,2019,28,PC,Guild Wars Trilogy
PT02,Codie Miller,2020,31,PC,The Movies
PT02,Hernan Taylor,2015,33,DS,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!
PT02,Camden Martinez,2020,42,GC,Zatch Bell! Mamodo Fury
PT02,Deontae Davis,2018,19,PS2,Stolen
PT02,Keenen Davis,2018,19,PSP,WRC: FIA World Rally Championship
PT02,Misael Miller,2016,36,GBA,Super Army War
PT02,Devonte Davis,2018,20,DS,Texas Hold 'Em Poker DS
PT02,Sage Brown,2020,23,GBA,Big Mutha Truckers
PT02,Dillan Thomas,2017,27,PS2,Steambot Chronicles
PT02,Gunnar Wilson,2018,32,GBA,Gumby vs. the Astrobots
PT02,Shaquille Wilson,2016,26,PS2,Without Warning
PT02,Dillion Rodriguez,2017,29,XB,Teenage Mutant Ninja Turtles 3: Mutant Nightmare
PT02,Dylon Davis,2017,31,XB,Beatdown: Fists of Vengeance
PT02,Storm Lee,2018,42,PS2,Flow: Urban Dance Uprising
PT02,Domonique Jones,2016,21,DS,Tao Adventure: Curse Demon
PT02,Codi Anderson,2016,21,PC,Hello Kitty: Roller Rescue
PT02,Jaleel Taylor,2018,18,DS,Danny Phantom: Urban Jungle
PT02,Davion Martin,2019,29,PS2,Art of Fighting Anthology
PT02,Brayden Martin,2017,41,PSP,Rapala Trophies
PT02,Denzell Moore,2018,40,PS2,The Hustle: Detroit Streets
PT02,Devante White,2017,40,PC,IL-2 Sturmovik: 1946
PT02,Dijon Anderson,2019,29,DS,FIFA Street 2
PT02,Keifer Brown,2018,25,XB,FlatOut 2
PT02,Tariq Garcia,2015,22,PS2,Rogue Trooper
PT02,Babyboy Wilson,2015,33,PS3,Resident Evil Director's Cut
PT02,Sawyer White,2017,35,PSP,Doko Demo Issho: Let's Gakkou!
PT02,Desean Anderson,2018,21,DS,Top Gun
PT02,Deonta Anderson,2017,32,X360,WarTech: Senko no Ronde
PT02,Kolton Martinez,2016,39,DS,San-X Land: Theme Park de Asobou!
PT02,Justyn Garcia,2016,38,PS2,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic
PT02,Unnamed Martin,2016,29,PS2,Saint Seiya: The Hades
PT02,Dejon Jackson,2019,33,PSP,Metal Gear Solid: Digital Graphic Novel
PT02,Bilal Lee,2015,23,Wii,Barnyard
PT02,Deante Thomas,2019,36,DS,"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu"
PT02,Jalen Thompson,2015,29,XB,NASCAR 07
PT02,Tre Thompson,2016,33,PC,The Sims 2: Pets
PT02,Davonte Martin,2017,41,XB,Torino 2006
PT02,Devonta Davis,2015,29,DS,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch
PT02,Javonte Taylor,2016,19,PSP,World Poker Tour
PT02,Devontae Wilson,2015,27,PSP,Pac-Man World Rally
PT02,Deion Garcia,2017,29,PC,Heroes of Might and Magic V
PT02,Demetri Martin,2020,45,DS,Lionel Trains: On Track
PT02,Davante Thomas,2019,25,PSP,Gitaroo Man Lives!
PT02,Dyllan Lee,2016,28,PSP,OutRun 2006: Coast 2 Coast
PT02,Trae Taylor,2015,39,PS2,Atelier Iris 3: Grand Phantasm (JP Sales)
PT02,Dondre Lee,2017,44,PS2,Clannad
PT02,Tayler White,2015,40,DS,Akko ni Omakase! Brain Shock
PT02,Caden Martin,2019,32,XB,The Da Vinci Code
PT02,Dakotah Anderson,2018,19,X360,Bomberman: Act Zero
PT02,Montel Rodriguez,2016,18,XB,Dreamfall: The Longest Journey
PT02,Davonta Garcia,2018,43,PS2,The Adventures of Darwin
PT02,Dalvin Williams,2018,37,PC,Scarface: The World is Yours
PT02,Tyshawn Martinez,2020,18,DS,FIFA World Cup Germany 2006
PT02,Maximillian Garcia,2015,34,PC,Sid Meier's Railroads!
PT02,Juwan Taylor,2019,21,PC,Caesar IV
PT02,Tyquan Wilson,2016,24,GC,Shonen Jump's One Piece: Grand Adventure
PT02,Kieran Martinez,2015,39,PSP,Quiz Mobile Gundam: Toi Senshi DX
PT02,Colter Wilson,2019,33,PSP,Dynasty Warriors Vol. 2 (JP sales)
PT02,Jaylen Moore,2018,34,PSP,Minna no Chizu
PT02,Devyn Moore,2016,39,GC,Jikkyou Powerful Major League
PT02,Savon Jones,2019,18,DS,Greg Hastings' Tournament Paintball Max'd
PT02,Deondre Rodriguez,2018,29,PS2,Tenshou Gakuen Gekkouroku
PT02,Darrian Martinez,2018,30,DS,Magical Starsign (JP sales)
PT02,Dallin Moore,2020,39,PS2,Chaos Wars
PT02,Jordy Rodriguez,2016,38,PS2,Fatal Fury: Battle Archives Volume 1
PT02,Mikal Martin,2016,31,PS2,Formula 1 06
PT02,Adonis Rodriguez,2016,45,PS2,Derby Tsuku 5: Derby Uma o Tsukurou!
PT02,Kelton Taylor,2016,42,PS2,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~
PT02,Shaquan Lee,2019,43,DS,Power Play Pool
PT02,Devaughn Lee,2018,28,PC,DarkStar One
PT02,Darrien Thompson,2015,39,PSP,Monster Kingdom: Jewel Summoner
PT02,Austyn Thomas,2015,25,GBA,The Ant Bully
PT02,Kaden Thomas,2017,26,PC,Hitman: Blood Money
PT02,Darrion Martin,2017,34,PS2,Harukanaru Toki no Naka de: Maihitoyo
PT02,Fredy White,2015,29,XB,Painkiller: Hell Wars
PT02,Montana Martinez,2015,19,PS2,Mana Khemia: Alchemists of Al-Revis (JP sales)
PT02,Kole Wilson,2017,39,PS2,Guilty Gear XX Accent Core
PT02,Syed Anderson,2015,34,DS,Yes! PreCure 5
PT02,Demonte Wilson,2020,38,Wii,Bionicle Heroes
PT02,Dakoda Rodriguez,2018,20,DS,Front Mission
PT02,Jaden Moore,2015,34,PSP,Heatseeker
PT02,Keanu Anderson,2020,25,PS2,Daito Giken Koushiki Pachi-Slot Simulator: Shake II
PT02,Jaylon Wilson,2015,38,PSP,Dead Head Fred
PT02,Daulton White,2018,45,GC,Disney's Meet the Robinsons
PT02,Shyheim Thomas,2018,44,Wii,Monster Trux Arenas: Special Edition
PT02,Markell White,2017,32,Wii,Castle of Shikigami III
PT02,Menachem Thompson,2020,19,PC,Need for Speed: ProStreet
PT02,Markel Thompson,2016,33,Wii,The Monkey King: The Legend Begins
PT02,Jayden Anderson,2015,35,DS,Platinum Sudoku
PT02,Khari White,2017,21,PSP,Pocket Pool
PT02,Trayvon Thompson,2016,36,DS,Lise no Atelier: Ordre no Renkinjutsushi
PT02,Gunner Jackson,2018,32,Wii,Guilty Gear XX Accent Core
PT02,Auston Moore,2019,21,DS,Watashi no Relaxuma
PT02,Cain Thompson,2018,41,PS2,Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret
PT02,Jaylin Jackson,2015,19,PSP,Hannspree Ten Kate Honda: SBK Superbike World Championship
PT02,River Davis,2018,23,DS,Banushi Life Game: Winner's Circle
PT02,Alek Wilson,2019,29,PC,Company of Heroes: Opposing Fronts
PT02,Destin Taylor,2019,36,X360,PopCap Arcade Vol 1
PT02,Tyrin Jackson,2019,43,PSP,SWAT: Target Liberty
PT02,Ryder Taylor,2015,21,DS,Meteos: Disney Magic
PT02,Armani Rodriguez,2020,24,X360,Samurai Warriors 2: Empires
PT02,Kahlil Lee,2015,39,PS3,Imabikisou
PT02,Bryton Anderson,2017,36,PC,Empire Earth III
PT02,Jonatan Lee,2019,33,PS2,King of Fighters: Maximum Impact Regulation A
PT02,Tristen Taylor,2019,25,DS,Who Wants to be a Millionaire: 1st Edition
PT02,Triston Anderson,2019,32,PS3,Surf's Up
PT02,Raekwon White,2019,25,DS,Haneru no Tobira DS: Tanshuku Tetsudou no Yoru
PT02,Tristin Jackson,2016,35,DS,Brothers In Arms DS
PT02,Anfernee Thompson,2019,41,DS,Draglade (JP sales)
PT02,Draven Jackson,2017,42,PC,Supreme Commander: Forged Alliance
PT02,Romello Moore,2020,19,PC,Harry Potter and the Order of the Phoenix
PT02,Stone Thomas,2016,36,DS,Holly Hobbie & Friends
PT02,Tristian Jackson,2019,39,PSP,R-Type Command (correct US sales)
PT02,Easton Thomas,2017,33,DS,Zoo Hospital
PT02,Treyvon Martin,2017,25,DS,Real Soccer 2008
PT02,Aiden Martin,2017,44,PS2,Rugby 08
PT02,Rashaan Moore,2019,31,DS,Bubble Bobble Double Shot
PT02,Rohan Anderson,2018,37,DS,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo
PT02,Killian Thomas,2020,22,PSP,Napoleon Dynamite: The Game
PT02,Phoenix Jackson,2018,39,PS3,Enchanted Arms (JP sales)
PT02,Greyson Thompson,2015,22,DS,Onsei Kanjou Sokuteiki: Kokoro Scan
PT02,Latrell Taylor,2017,45,PC,World in Conflict
PT02,Brennon White,2020,24,PS2,Super Robot Taisen: Scramble Commander the 2nd
PT02,Seamus Thompson,2015,26,PC,Tomb Raider: Anniversary
PT02,Isai Thomas,2019,24,PC,Gothic Universe
PT02,Branson Thompson,2015,27,DS,Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem
PT02,Damarcus Jackson,2020,28,PS2,NHRA Drag Racing: Countdown to the Championship
PT02,Mateo Wilson,2020,39,DS,National Geographic Panda (US sales)
PT02,Keshawn White,2016,23,DS,Phoenix Wright: Revived Turnabout
PT02,Keyshawn Martin,2020,39,Wii,The Tale of Despereaux
PT02,Trystan Garcia,2018,22,Wii,Backyard Baseball '09
PT02,Braeden Taylor,2017,31,DS,Sekai no Gohan Shaberu! DS Oryouri Navi
PT02,Brayan Lee,2015,18,DS,Candace Kane's Candy Factory
PT02,Shamar Rodriguez,2015,36,DS,Hanayori Danshi: Koi Seyo Onago
PT02,Keion Moore,2018,45,DS,Naruto Shippuden: Dairansen! Kage Bunshin Emaki
PT02,Raquan Thomas,2020,37,DS,Twilight Syndrome: Kinjiratera Toshi Densetsu
PT02,Jair Lee,2015,24,PS2,Kanuchi: Shiroki Tsubasa no Shou
PT02,Braydon Martinez,2019,20,PSP,Katekyoo Hitman Reborn! Battle Arena
PT02,Shemar Lee,2020,36,Wii,SPRay
PT02,Reilly Thompson,2018,21,Wii,Battle Rage
PT02,Reagan Jackson,2018,43,DS,Igor: The Game
PT02,Jaylan Garcia,2016,43,PC,LEGO Indiana Jones: The Original Adventures
PT02,Nasir Moore,2018,29,Wii,Myth Makers: Trixie in Toyland
PT02,Abdullah White,2017,23,PC,Devil May Cry 4
PT02,Dominik Jackson,2018,31,DS,Mazes of Fate DS
PT02,Keagan Lee,2016,21,DS,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou
PT02,Kordell White,2016,42,PSP,Hellboy: The Science of Evil
PT02,Kobe Rodriguez,2016,25,Wii,Mortimer Beckett and the Secrets of Spooky Manor
PT02,Gianni Martinez,2019,26,PS3,Ferrari Challenge Trofeo Pirelli
PT02,Jaret Lee,2020,43,DS,System 3 presents Ferrari Challenge Trofeo Pirelli
PT02,Koby Martinez,2020,42,DS,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen
PT02,Nash Garcia,2016,44,PS2,12Riven: The Psi-Climinal of Integral
PT02,Rylan Martin,2016,41,PS2,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection
PT02,Jaxon Rodriguez,2016,45,DS,Motto TOEIC Test DS Training
PT02,Giovanny Martinez,2020,21,PS2,Go Diego Go!: Safari Rescue
PT02,Ronaldo Garcia,2017,44,DS,99 no Namida
PT02,Coleton Jackson,2019,33,PSP,Clannad
PT02,Amari Garcia,2017,44,DS,Ookami to Koushinryou: Boku to Horo no Ichinen
PT02,Jarett Martinez,2017,21,Wii,Twin Strike: Operation Thunder
